date;id_rabbit;hour;datetime;THI
2025-06-12;5;19:10:38;2025-06-12 19:10:38;77.444976
2025-06-12;5;19:20:38;2025-06-12 19:20:38;77.007427
2025-06-12;5;19:30:38;2025-06-12 19:30:38;76.408072
2025-06-12;5;19:40:38;2025-06-12 19:40:38;76.210627
2025-06-12;5;19:50:38;2025-06-12 19:50:38;75.72705
2025-06-12;5;20:00:38;2025-06-12 20:00:38;75.37347100000001
2025-06-12;5;20:10:38;2025-06-12 20:10:38;75.04922900000001
2025-06-12;5;20:20:38;2025-06-12 20:20:38;74.812195
2025-06-12;5;20:30:38;2025-06-12 20:30:38;74.83123
2025-06-12;5;20:40:38;2025-06-12 20:40:38;74.308845
2025-06-12;5;20:50:38;2025-06-12 20:50:38;73.663579
2025-06-12;5;21:00:38;2025-06-12 21:00:38;73.19022799999999
2025-06-12;5;21:10:38;2025-06-12 21:10:38;72.84709500000001
2025-06-12;5;21:20:38;2025-06-12 21:20:38;72.24525
2025-06-12;5;21:30:38;2025-06-12 21:30:38;71.88118
2025-06-12;5;21:40:38;2025-06-12 21:40:38;71.71335
2025-06-12;5;21:50:37;2025-06-12 21:50:37;71.579224
2025-06-12;5;22:00:37;2025-06-12 22:00:37;71.45799
2025-06-12;5;22:10:37;2025-06-12 22:10:37;71.09476000000001
2025-06-12;5;22:20:37;2025-06-12 22:20:37;70.935279
2025-06-12;5;22:30:38;2025-06-12 22:30:38;70.589506
2025-06-12;5;22:40:38;2025-06-12 22:40:38;70.50094899999999
2025-06-12;5;22:50:38;2025-06-12 22:50:38;70.38652
2025-06-12;5;23:00:38;2025-06-12 23:00:38;70.17997000000001
2025-06-12;5;23:10:38;2025-06-12 23:10:38;70.00794499999999
2025-06-12;5;23:20:39;2025-06-12 23:20:39;69.70493600000002
2025-06-12;5;23:30:39;2025-06-12 23:30:39;69.32329200000001
2025-06-12;5;23:40:39;2025-06-12 23:40:39;69.031485
2025-06-12;5;23:50:39;2025-06-12 23:50:39;68.754656
2025-06-12;6;11:40:38;2025-06-12 11:40:38;79.5142
2025-06-12;6;11:50:39;2025-06-12 11:50:39;79.98818800000001
2025-06-12;6;12:00:39;2025-06-12 12:00:39;79.86312500000001
2025-06-12;6;12:10:39;2025-06-12 12:10:39;79.994824
2025-06-12;6;12:20:39;2025-06-12 12:20:39;80.219836
2025-06-12;6;12:30:39;2025-06-12 12:30:39;80.504035
2025-06-12;6;12:40:39;2025-06-12 12:40:39;80.82746
2025-06-12;6;12:50:39;2025-06-12 12:50:39;80.73172
2025-06-12;6;13:00:39;2025-06-12 13:00:39;80.97456
2025-06-12;6;13:10:39;2025-06-12 13:10:39;80.74127999999999
2025-06-12;6;13:20:39;2025-06-12 13:20:39;80.39136
2025-06-12;6;13:30:39;2025-06-12 13:30:39;80.402309
