1;2;3;4;5;6;Timestamp;Entity Name
;;;;"77,67375999999999";;2025-06-12 19:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"76,83288";2025-06-12 19:00:39;DEV_FARM60_TYPE11_ID6
"76,65955";;;;;;2025-06-12 19:10:34;DEV_FARM60_TYPE11_ID1
;"76,935951";;;;;2025-06-12 19:10:35;DEV_FARM60_TYPE11_ID2
;;;"76,764747";;;2025-06-12 19:10:37;DEV_FARM60_TYPE11_ID4
;;;;"77,444976";;2025-06-12 19:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"76,87504";2025-06-12 19:10:39;DEV_FARM60_TYPE11_ID6
"76,25107";;;;;;2025-06-12 19:20:34;DEV_FARM60_TYPE11_ID1
;"76,71208";;;;;2025-06-12 19:20:35;DEV_FARM60_TYPE11_ID2
;;;"76,306716";;;2025-06-12 19:20:37;DEV_FARM60_TYPE11_ID4
;;;;"77,007427";;2025-06-12 19:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"76,224084";2025-06-12 19:20:39;DEV_FARM60_TYPE11_ID6
"75,783542";;;;;;2025-06-12 19:30:34;DEV_FARM60_TYPE11_ID1
;"76,67856";;;;;2025-06-12 19:30:35;DEV_FARM60_TYPE11_ID2
;;;"76,06392500000001";;;2025-06-12 19:30:37;DEV_FARM60_TYPE11_ID4
;;;;"76,408072";;2025-06-12 19:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"75,856832";2025-06-12 19:30:39;DEV_FARM60_TYPE11_ID6
"75,70403499999999";;;;;;2025-06-12 19:40:34;DEV_FARM60_TYPE11_ID1
;"76,4008";;;;;2025-06-12 19:40:35;DEV_FARM60_TYPE11_ID2
;;;"75,996129";;;2025-06-12 19:40:37;DEV_FARM60_TYPE11_ID4
;;;;"76,210627";;2025-06-12 19:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"75,80201600000001";2025-06-12 19:40:39;DEV_FARM60_TYPE11_ID6
"75,37782";;;;;;2025-06-12 19:50:34;DEV_FARM60_TYPE11_ID1
;"75,943021";;;;;2025-06-12 19:50:35;DEV_FARM60_TYPE11_ID2
;;;"75,57252000000001";;;2025-06-12 19:50:37;DEV_FARM60_TYPE11_ID4
;;;;"75,72705";;2025-06-12 19:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"75,431713";2025-06-12 19:50:39;DEV_FARM60_TYPE11_ID6
"75,44448799999999";;;;;;2025-06-12 20:00:34;DEV_FARM60_TYPE11_ID1
;"75,67636";;;;;2025-06-12 20:00:35;DEV_FARM60_TYPE11_ID2
;;;"75,23947400000002";;;2025-06-12 20:00:37;DEV_FARM60_TYPE11_ID4
;;;;"75,37347100000001";;2025-06-12 20:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"75,186656";2025-06-12 20:00:39;DEV_FARM60_TYPE11_ID6
"75,161488";;;;;;2025-06-12 20:10:34;DEV_FARM60_TYPE11_ID1
;"75,70012799999999";;;;;2025-06-12 20:10:35;DEV_FARM60_TYPE11_ID2
;;;"75,170105";;;2025-06-12 20:10:37;DEV_FARM60_TYPE11_ID4
;;;;"75,04922900000001";;2025-06-12 20:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"74,74412000000001";2025-06-12 20:10:39;DEV_FARM60_TYPE11_ID6
"75,024444";;;;;;2025-06-12 20:20:34;DEV_FARM60_TYPE11_ID1
;"75,740352";;;;;2025-06-12 20:20:35;DEV_FARM60_TYPE11_ID2
;;;"74,91673999999999";;;2025-06-12 20:20:37;DEV_FARM60_TYPE11_ID4
;;;;"74,812195";;2025-06-12 20:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"74,9647";2025-06-12 20:20:39;DEV_FARM60_TYPE11_ID6
"74,809843";;;;;;2025-06-12 20:30:34;DEV_FARM60_TYPE11_ID1
;"75,721433";;;;;2025-06-12 20:30:35;DEV_FARM60_TYPE11_ID2
;;;"74,81342199999999";;;2025-06-12 20:30:37;DEV_FARM60_TYPE11_ID4
;;;;"74,83123";;2025-06-12 20:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"74,676685";2025-06-12 20:30:39;DEV_FARM60_TYPE11_ID6
"74,211162";;;;;;2025-06-12 20:40:34;DEV_FARM60_TYPE11_ID1
;"75,27644";;;;;2025-06-12 20:40:35;DEV_FARM60_TYPE11_ID2
;;;"74,380617";;;2025-06-12 20:40:37;DEV_FARM60_TYPE11_ID4
;;;;"74,308845";;2025-06-12 20:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"74,09644";2025-06-12 20:40:39;DEV_FARM60_TYPE11_ID6
"73,70700000000001";;;;;;2025-06-12 20:50:34;DEV_FARM60_TYPE11_ID1
;"74,377815";;;;;2025-06-12 20:50:35;DEV_FARM60_TYPE11_ID2
;;;"73,649144";;;2025-06-12 20:50:37;DEV_FARM60_TYPE11_ID4
;;;;"73,663579";;2025-06-12 20:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"73,546694";2025-06-12 20:50:39;DEV_FARM60_TYPE11_ID6
"73,22959";;;;;;2025-06-12 21:00:34;DEV_FARM60_TYPE11_ID1
;"73,63000000000001";;;;;2025-06-12 21:00:35;DEV_FARM60_TYPE11_ID2
;;;"72,922834";;;2025-06-12 21:00:37;DEV_FARM60_TYPE11_ID4
;;;;"73,19022799999999";;2025-06-12 21:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"73,0677";2025-06-12 21:00:39;DEV_FARM60_TYPE11_ID6
"72,643904";;;;;;2025-06-12 21:10:34;DEV_FARM60_TYPE11_ID1
;"72,98527";;;;;2025-06-12 21:10:35;DEV_FARM60_TYPE11_ID2
;;;"72,34022800000001";;;2025-06-12 21:10:37;DEV_FARM60_TYPE11_ID4
;;;;"72,84709500000001";;2025-06-12 21:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"72,48549";2025-06-12 21:10:39;DEV_FARM60_TYPE11_ID6
"72,300584";;;;;;2025-06-12 21:20:34;DEV_FARM60_TYPE11_ID1
