1,2,3,4,5,6,Timestamp,Entity Name,,NaN,,,,,2025-09-18 10:10:36,DEV_FARM60_TYPE11_ID2
,"23,5",,,,,2025-09-19 21:10:36,DEV_FARM60_TYPE11_ID2
,,"23,6",,,,2025-09-19 21:10:36,DEV_FARM60_TYPE11_ID3
,,,"23,1",,,2025-09-19 21:10:37,DEV_FARM60_TYPE11_ID4
,,,,"24,2",,2025-09-19 21:10:39,DEV_FARM60_TYPE11_ID5
,"23,4",,,,,2025-09-19 21:20:36,DEV_FARM60_TYPE11_ID2
,,"23,4",,,,2025-09-19 21:20:36,DEV_FARM60_TYPE11_ID3
,,,23,,,2025-09-19 21:20:37,DEV_FARM60_TYPE11_ID4
,,,,"24,1",,2025-09-19 21:20:39,DEV_FARM60_TYPE11_ID5
,"23,3",,,,,2025-09-19 21:30:36,DEV_FARM60_TYPE11_ID2
,,"23,3",,,,2025-09-19 21:30:36,DEV_FARM60_TYPE11_ID3
,,,"22,8",,,2025-09-19 21:30:37,DEV_FARM60_TYPE11_ID4
,,,,"23,9",,2025-09-19 21:30:39,DEV_FARM60_TYPE11_ID5
,"23,2",,,,,2025-09-19 21:40:36,DEV_FARM60_TYPE11_ID2
,,"23,2",,,,2025-09-19 21:40:36,DEV_FARM60_TYPE11_ID3
,,,"22,7",,,2025-09-19 21:40:38,DEV_FARM60_TYPE11_ID4
,,,,"23,8",,2025-09-19 21:40:39,DEV_FARM60_TYPE11_ID5
,"23,1",,,,,2025-09-19 21:50:36,DEV_FARM60_TYPE11_ID2
,,"23,1",,,,2025-09-19 21:50:37,DEV_FARM60_TYPE11_ID3
,,,"22,6",,,2025-09-19 21:50:38,DEV_FARM60_TYPE11_ID4
,,,,"23,7",,2025-09-19 21:50:39,DEV_FARM60_TYPE11_ID5
,23,,,,,2025-09-19 22:00:36,DEV_FARM60_TYPE11_ID2
,,"23,1",,,,2025-09-19 22:00:37,DEV_FARM60_TYPE11_ID3
,,,"22,6",,,2025-09-19 22:00:38,DEV_FARM60_TYPE11_ID4
,,,,"23,6",,2025-09-19 22:00:39,DEV_FARM60_TYPE11_ID5
,23,,,,,2025-09-19 22:10:36,DEV_FARM60_TYPE11_ID2
,,"23,1",,,,2025-09-19 22:10:37,DEV_FARM60_TYPE11_ID3
,,,"22,7",,,2025-09-19 22:10:38,DEV_FARM60_TYPE11_ID4
,,,,"23,6",,2025-09-19 22:10:39,DEV_FARM60_TYPE11_ID5
,"23,2",,,,,2025-09-19 22:20:36,DEV_FARM60_TYPE11_ID2
,,"23,2",,,,2025-09-19 22:20:37,DEV_FARM60_TYPE11_ID3
,,,"22,8",,,2025-09-19 22:20:38,DEV_FARM60_TYPE11_ID4
,,,,"23,6",,2025-09-19 22:20:39,DEV_FARM60_TYPE11_ID5
,"23,1",,,,,2025-09-19 22:30:36,DEV_FARM60_TYPE11_ID2
,,"23,2",,,,2025-09-19 22:30:37,DEV_FARM60_TYPE11_ID3
,,,"22,8",,,2025-09-19 22:30:38,DEV_FARM60_TYPE11_ID4
,,,,"23,6",,2025-09-19 22:30:39,DEV_FARM60_TYPE11_ID5
,23,,,,,2025-09-19 22:40:36,DEV_FARM60_TYPE11_ID2
,,"23,1",,,,2025-09-19 22:40:37,DEV_FARM60_TYPE11_ID3
,,,"22,7",,,2025-09-19 22:40:38,DEV_FARM60_TYPE11_ID4
,,,,"23,6",,2025-09-19 22:40:39,DEV_FARM60_TYPE11_ID5
,"22,8",,,,,2025-09-19 22:50:36,DEV_FARM60_TYPE11_ID2
,,"22,9",,,,2025-09-19 22:50:37,DEV_FARM60_TYPE11_ID3
,,,"22,4",,,2025-09-19 22:50:38,DEV_FARM60_TYPE11_ID4
,,,,"23,4",,2025-09-19 22:50:39,DEV_FARM60_TYPE11_ID5
,"22,6",,,,,2025-09-19 23:00:36,DEV_FARM60_TYPE11_ID2
,,"22,7",,,,2025-09-19 23:00:37,DEV_FARM60_TYPE11_ID3
,,,"22,2",,,2025-09-19 23:00:38,DEV_FARM60_TYPE11_ID4
,,,,"23,3",,2025-09-19 23:00:39,DEV_FARM60_TYPE11_ID5
,"22,5",,,,,2025-09-19 23:10:36,DEV_FARM60_TYPE11_ID2
,,"22,5",,,,2025-09-19 23:10:37,DEV_FARM60_TYPE11_ID3
,,,22,,,2025-09-19 23:10:38,DEV_FARM60_TYPE11_ID4
,,,,"23,1",,2025-09-19 23:10:39,DEV_FARM60_TYPE11_ID5
,"22,4",,,,,2025-09-19 23:20:36,DEV_FARM60_TYPE11_ID2
,,"22,3",,,,2025-09-19 23:20:37,DEV_FARM60_TYPE11_ID3
,,,"21,8",,,2025-09-19 23:20:38,DEV_FARM60_TYPE11_ID4
,,,,"22,9",,2025-09-19 23:20:39,DEV_FARM60_TYPE11_ID5
,"22,1",,,,,2025-09-19 23:30:36,DEV_FARM60_TYPE11_ID2
,,"22,2",,,,2025-09-19 23:30:37,DEV_FARM60_TYPE11_ID3
,,,"21,6",,,2025-09-19 23:30:38,DEV_FARM60_TYPE11_ID4
,,,,"22,7",,2025-09-19 23:30:39,DEV_FARM60_TYPE11_ID5
,"21,9",,,,,2025-09-19 23:40:36,DEV_FARM60_TYPE11_ID2
,,22,,,,2025-09-19 23:40:37,DEV_FARM60_TYPE11_ID3
,,,"21,4",,,2025-09-19 23:40:38,DEV_FARM60_TYPE11_ID4
,,,,"22,6",,2025-09-19 23:40:39,DEV_FARM60_TYPE11_ID5
,"21,7",,,,,2025-09-19 23:50:36,DEV_FARM60_TYPE11_ID2
,,"21,9",,,,2025-09-19 23:50:37,DEV_FARM60_TYPE11_ID3
,,,"21,2",,,2025-09-19 23:50:38,DEV_FARM60_TYPE11_ID4
,,,,"22,4",,2025-09-19 23:50:39,DEV_FARM60_TYPE11_ID5
,"21,5",,,,,2025-09-20 00:00:36,DEV_FARM60_TYPE11_ID2
,,"21,7",,,,2025-09-20 00:00:37,DEV_FARM60_TYPE11_ID3
,,,21,,,2025-09-20 00:00:38,DEV_FARM60_TYPE11_ID4
,,,,"22,2",,2025-09-20 00:00:39,DEV_FARM60_TYPE11_ID5
,"21,2",,,,,2025-09-20 00:10:36,DEV_FARM60_TYPE11_ID2
,,"21,5",,,,2025-09-20 00:10:37,DEV_FARM60_TYPE11_ID3
,,,"20,8",,,2025-09-20 00:10:38,DEV_FARM60_TYPE11_ID4
,,,,"21,9",,2025-09-20 00:10:39,DEV_FARM60_TYPE11_ID5
,21,,,,,2025-09-20 00:20:36,DEV_FARM60_TYPE11_ID2
,,"21,2",,,,2025-09-20 00:20:37,DEV_FARM60_TYPE11_ID3
,,,"20,6",,,2025-09-20 00:20:38,DEV_FARM60_TYPE11_ID4
,,,,"21,6",,2025-09-20 00:20:39,DEV_FARM60_TYPE11_ID5
,21,,,,,2025-09-20 00:30:36,DEV_FARM60_TYPE11_ID2
,,"21,1",,,,2025-09-20 00:30:37,DEV_FARM60_TYPE11_ID3
,,,"20,5",,,2025-09-20 00:30:38,DEV_FARM60_TYPE11_ID4
,,,,"21,5",,2025-09-20 00:30:39,DEV_FARM60_TYPE11_ID5
,"20,7",,,,,2025-09-20 00:40:36,DEV_FARM60_TYPE11_ID2
,,"20,7",,,,2025-09-20 00:40:37,DEV_FARM60_TYPE11_ID3
,,,"20,2",,,2025-09-20 00:40:38,DEV_FARM60_TYPE11_ID4
,,,,"21,3",,2025-09-20 00:40:39,DEV_FARM60_TYPE11_ID5
,"20,5",,,,,2025-09-20 00:50:35,DEV_FARM60_TYPE11_ID2
,,"20,5",,,,2025-09-20 00:50:37,DEV_FARM60_TYPE11_ID3
,,,"20,1",,,2025-09-20 00:50:38,DEV_FARM60_TYPE11_ID4
,,,,21,,2025-09-20 00:50:39,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 01:00:35,DEV_FARM60_TYPE11_ID2
,,"20,4",,,,2025-09-20 01:00:37,DEV_FARM60_TYPE11_ID3
,,,20,,,2025-09-20 01:00:38,DEV_FARM60_TYPE11_ID4
,,,,21,,2025-09-20 01:00:38,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 01:10:35,DEV_FARM60_TYPE11_ID2
,,"20,4",,,,2025-09-20 01:10:37,DEV_FARM60_TYPE11_ID3
,,,"19,9",,,2025-09-20 01:10:38,DEV_FARM60_TYPE11_ID4
,,,,"20,8",,2025-09-20 01:10:38,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 01:20:35,DEV_FARM60_TYPE11_ID2
,,"20,4",,,,2025-09-20 01:20:37,DEV_FARM60_TYPE11_ID3
,,,20,,,2025-09-20 01:20:38,DEV_FARM60_TYPE11_ID4
,,,,"20,8",,2025-09-20 01:20:38,DEV_FARM60_TYPE11_ID5
,"20,3",,,,,2025-09-20 01:30:35,DEV_FARM60_TYPE11_ID2
,,"20,4",,,,2025-09-20 01:30:37,DEV_FARM60_TYPE11_ID3
,,,"19,9",,,2025-09-20 01:30:38,DEV_FARM60_TYPE11_ID4
,,,,"20,7",,2025-09-20 01:30:38,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 01:40:36,DEV_FARM60_TYPE11_ID2
,,"20,4",,,,2025-09-20 01:40:37,DEV_FARM60_TYPE11_ID3
,,,"19,9",,,2025-09-20 01:40:38,DEV_FARM60_TYPE11_ID4
,,,,"20,7",,2025-09-20 01:40:38,DEV_FARM60_TYPE11_ID5
,"20,6",,,,,2025-09-20 01:50:36,DEV_FARM60_TYPE11_ID2
,,"20,3",,,,2025-09-20 01:50:37,DEV_FARM60_TYPE11_ID3
,,,"19,9",,,2025-09-20 01:50:38,DEV_FARM60_TYPE11_ID4
,,,,"20,6",,2025-09-20 01:50:39,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 02:00:36,DEV_FARM60_TYPE11_ID2
,,"20,3",,,,2025-09-20 02:00:37,DEV_FARM60_TYPE11_ID3
,,,"19,8",,,2025-09-20 02:00:38,DEV_FARM60_TYPE11_ID4
,,,,"20,5",,2025-09-20 02:00:39,DEV_FARM60_TYPE11_ID5
,"20,2",,,,,2025-09-20 02:10:36,DEV_FARM60_TYPE11_ID2
,,"20,2",,,,2025-09-20 02:10:37,DEV_FARM60_TYPE11_ID3
,,,"19,7",,,2025-09-20 02:10:38,DEV_FARM60_TYPE11_ID4
,,,,"20,5",,2025-09-20 02:10:39,DEV_FARM60_TYPE11_ID5
,20,,,,,2025-09-20 02:20:36,DEV_FARM60_TYPE11_ID2
,,"20,1",,,,2025-09-20 02:20:37,DEV_FARM60_TYPE11_ID3
,,,"19,5",,,2025-09-20 02:20:38,DEV_FARM60_TYPE11_ID4
,,,,"20,4",,2025-09-20 02:20:39,DEV_FARM60_TYPE11_ID5
,"19,8",,,,,2025-09-20 02:30:35,DEV_FARM60_TYPE11_ID2
,,"19,8",,,,2025-09-20 02:30:36,DEV_FARM60_TYPE11_ID3
,,,"19,3",,,2025-09-20 02:30:37,DEV_FARM60_TYPE11_ID4
,,,,"20,1",,2025-09-20 02:30:38,DEV_FARM60_TYPE11_ID5
,"19,5",,,,,2025-09-20 02:40:35,DEV_FARM60_TYPE11_ID2
,,"19,6",,,,2025-09-20 02:40:36,DEV_FARM60_TYPE11_ID3
,,,19,,,2025-09-20 02:40:37,DEV_FARM60_TYPE11_ID4
,,,,"19,9",,2025-09-20 02:40:38,DEV_FARM60_TYPE11_ID5
,"19,5",,,,,2025-09-20 02:50:35,DEV_FARM60_TYPE11_ID2
,,"19,6",,,,2025-09-20 02:50:36,DEV_FARM60_TYPE11_ID3
,,,"19,1",,,2025-09-20 02:50:37,DEV_FARM60_TYPE11_ID4
,,,,"19,9",,2025-09-20 02:50:38,DEV_FARM60_TYPE11_ID5
,"19,4",,,,,2025-09-20 03:00:35,DEV_FARM60_TYPE11_ID2
,,"19,4",,,,2025-09-20 03:00:35,DEV_FARM60_TYPE11_ID3
,,,19,,,2025-09-20 03:00:37,DEV_FARM60_TYPE11_ID4
,,,,"19,7",,2025-09-20 03:00:38,DEV_FARM60_TYPE11_ID5
,"19,2",,,,,2025-09-20 03:10:35,DEV_FARM60_TYPE11_ID2
,,"19,4",,,,2025-09-20 03:10:35,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 03:10:37,DEV_FARM60_TYPE11_ID4
,,,,"19,6",,2025-09-20 03:10:38,DEV_FARM60_TYPE11_ID5
,"19,2",,,,,2025-09-20 03:20:35,DEV_FARM60_TYPE11_ID2
,,"19,2",,,,2025-09-20 03:20:35,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 03:20:37,DEV_FARM60_TYPE11_ID4
,,,,"19,5",,2025-09-20 03:20:38,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 03:30:35,DEV_FARM60_TYPE11_ID2
,,"19,3",,,,2025-09-20 03:30:35,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 03:30:37,DEV_FARM60_TYPE11_ID4
,,,,"19,5",,2025-09-20 03:30:38,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 03:40:35,DEV_FARM60_TYPE11_ID2
,,"19,2",,,,2025-09-20 03:40:35,DEV_FARM60_TYPE11_ID3
,,,"18,7",,,2025-09-20 03:40:37,DEV_FARM60_TYPE11_ID4
,,,,"19,4",,2025-09-20 03:40:38,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 03:50:35,DEV_FARM60_TYPE11_ID2
,,"19,2",,,,2025-09-20 03:50:36,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 03:50:37,DEV_FARM60_TYPE11_ID4
,,,,"19,4",,2025-09-20 03:50:38,DEV_FARM60_TYPE11_ID5
,"19,2",,,,,2025-09-20 04:00:35,DEV_FARM60_TYPE11_ID2
,,"19,2",,,,2025-09-20 04:00:36,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 04:00:37,DEV_FARM60_TYPE11_ID4
,,,,"19,4",,2025-09-20 04:00:38,DEV_FARM60_TYPE11_ID5
,"19,3",,,,,2025-09-20 04:10:35,DEV_FARM60_TYPE11_ID2
,,"19,1",,,,2025-09-20 04:10:36,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 04:10:37,DEV_FARM60_TYPE11_ID4
,,,,"19,3",,2025-09-20 04:10:38,DEV_FARM60_TYPE11_ID5
,"19,4",,,,,2025-09-20 04:20:35,DEV_FARM60_TYPE11_ID2
,,"19,1",,,,2025-09-20 04:20:36,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 04:20:37,DEV_FARM60_TYPE11_ID4
,,,,"19,2",,2025-09-20 04:20:38,DEV_FARM60_TYPE11_ID5
,"19,4",,,,,2025-09-20 04:30:35,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 04:30:36,DEV_FARM60_TYPE11_ID3
,,,"18,6",,,2025-09-20 04:30:37,DEV_FARM60_TYPE11_ID4
,,,,"19,1",,2025-09-20 04:30:38,DEV_FARM60_TYPE11_ID5
,"19,5",,,,,2025-09-20 04:40:35,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 04:40:36,DEV_FARM60_TYPE11_ID3
,,,"18,6",,,2025-09-20 04:40:37,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 04:40:38,DEV_FARM60_TYPE11_ID5
,"19,6",,,,,2025-09-20 04:50:36,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 04:50:37,DEV_FARM60_TYPE11_ID3
,,,"18,5",,,2025-09-20 04:50:38,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 04:50:39,DEV_FARM60_TYPE11_ID5
,"19,5",,,,,2025-09-20 05:00:36,DEV_FARM60_TYPE11_ID2
,,"18,8",,,,2025-09-20 05:00:37,DEV_FARM60_TYPE11_ID3
,,,"18,5",,,2025-09-20 05:00:37,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 05:00:39,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 05:10:36,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 05:10:37,DEV_FARM60_TYPE11_ID3
,,,"18,4",,,2025-09-20 05:10:38,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 05:10:39,DEV_FARM60_TYPE11_ID5
,19,,,,,2025-09-20 05:20:36,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 05:20:37,DEV_FARM60_TYPE11_ID3
,,,"18,4",,,2025-09-20 05:20:38,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 05:20:39,DEV_FARM60_TYPE11_ID5
,"18,9",,,,,2025-09-20 05:30:36,DEV_FARM60_TYPE11_ID2
,,"18,8",,,,2025-09-20 05:30:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 05:30:38,DEV_FARM60_TYPE11_ID4
,,,,"18,9",,2025-09-20 05:30:39,DEV_FARM60_TYPE11_ID5
,"18,9",,,,,2025-09-20 05:40:36,DEV_FARM60_TYPE11_ID2
,,"18,8",,,,2025-09-20 05:40:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 05:40:38,DEV_FARM60_TYPE11_ID4
,,,,"18,9",,2025-09-20 05:40:39,DEV_FARM60_TYPE11_ID5
,"18,8",,,,,2025-09-20 05:50:36,DEV_FARM60_TYPE11_ID2
,,"18,8",,,,2025-09-20 05:50:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 05:50:38,DEV_FARM60_TYPE11_ID4
,,,,"18,8",,2025-09-20 05:50:39,DEV_FARM60_TYPE11_ID5
,"18,7",,,,,2025-09-20 06:00:36,DEV_FARM60_TYPE11_ID2
,,"18,7",,,,2025-09-20 06:00:37,DEV_FARM60_TYPE11_ID3
,,,"18,2",,,2025-09-20 06:00:38,DEV_FARM60_TYPE11_ID4
,,,,"18,7",,2025-09-20 06:00:38,DEV_FARM60_TYPE11_ID5
,"18,7",,,,,2025-09-20 06:10:35,DEV_FARM60_TYPE11_ID2
,,"18,6",,,,2025-09-20 06:10:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 06:10:38,DEV_FARM60_TYPE11_ID4
,,,,"18,6",,2025-09-20 06:10:38,DEV_FARM60_TYPE11_ID5
,"18,7",,,,,2025-09-20 06:20:35,DEV_FARM60_TYPE11_ID2
,,"18,7",,,,2025-09-20 06:20:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 06:20:38,DEV_FARM60_TYPE11_ID4
,,,,"18,7",,2025-09-20 06:20:38,DEV_FARM60_TYPE11_ID5
,"18,7",,,,,2025-09-20 06:30:35,DEV_FARM60_TYPE11_ID2
,,"18,7",,,,2025-09-20 06:30:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 06:30:38,DEV_FARM60_TYPE11_ID4
,,,,"18,7",,2025-09-20 06:30:38,DEV_FARM60_TYPE11_ID5
,"18,7",,,,,2025-09-20 06:40:35,DEV_FARM60_TYPE11_ID2
,,"18,7",,,,2025-09-20 06:40:37,DEV_FARM60_TYPE11_ID3
,,,"18,3",,,2025-09-20 06:40:38,DEV_FARM60_TYPE11_ID4
,,,,"18,6",,2025-09-20 06:40:38,DEV_FARM60_TYPE11_ID5
,19,,,,,2025-09-20 06:50:36,DEV_FARM60_TYPE11_ID2
,,"18,6",,,,2025-09-20 06:50:37,DEV_FARM60_TYPE11_ID3
,,,"18,4",,,2025-09-20 06:50:38,DEV_FARM60_TYPE11_ID4
,,,,"18,7",,2025-09-20 06:50:39,DEV_FARM60_TYPE11_ID5
,"19,2",,,,,2025-09-20 07:00:36,DEV_FARM60_TYPE11_ID2
,,"18,7",,,,2025-09-20 07:00:37,DEV_FARM60_TYPE11_ID3
,,,"18,5",,,2025-09-20 07:00:38,DEV_FARM60_TYPE11_ID4
,,,,"18,7",,2025-09-20 07:00:39,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 07:10:36,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 07:10:37,DEV_FARM60_TYPE11_ID3
,,,"18,6",,,2025-09-20 07:10:38,DEV_FARM60_TYPE11_ID4
,,,,"18,9",,2025-09-20 07:10:39,DEV_FARM60_TYPE11_ID5
,"19,1",,,,,2025-09-20 07:20:36,DEV_FARM60_TYPE11_ID2
,,"18,9",,,,2025-09-20 07:20:37,DEV_FARM60_TYPE11_ID3
,,,"18,5",,,2025-09-20 07:20:38,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 07:20:39,DEV_FARM60_TYPE11_ID5
,"19,2",,,,,2025-09-20 07:30:36,DEV_FARM60_TYPE11_ID2
,,19,,,,2025-09-20 07:30:37,DEV_FARM60_TYPE11_ID3
,,,"18,7",,,2025-09-20 07:30:38,DEV_FARM60_TYPE11_ID4
,,,,19,,2025-09-20 07:30:39,DEV_FARM60_TYPE11_ID5
,"19,3",,,,,2025-09-20 07:40:36,DEV_FARM60_TYPE11_ID2
,,"19,1",,,,2025-09-20 07:40:37,DEV_FARM60_TYPE11_ID3
,,,"18,8",,,2025-09-20 07:40:38,DEV_FARM60_TYPE11_ID4
,,,,"19,2",,2025-09-20 07:40:39,DEV_FARM60_TYPE11_ID5
,"19,5",,,,,2025-09-20 07:50:36,DEV_FARM60_TYPE11_ID2
,,"19,4",,,,2025-09-20 07:50:37,DEV_FARM60_TYPE11_ID3
,,,"19,2",,,2025-09-20 07:50:38,DEV_FARM60_TYPE11_ID4
,,,,"19,4",,2025-09-20 07:50:39,DEV_FARM60_TYPE11_ID5
,"19,9",,,,,2025-09-20 08:00:36,DEV_FARM60_TYPE11_ID2
,,"19,8",,,,2025-09-20 08:00:36,DEV_FARM60_TYPE11_ID3
,,,"19,6",,,2025-09-20 08:00:38,DEV_FARM60_TYPE11_ID4
,,,,"19,7",,2025-09-20 08:00:39,DEV_FARM60_TYPE11_ID5
,"20,4",,,,,2025-09-20 08:10:36,DEV_FARM60_TYPE11_ID2
,,"20,3",,,,2025-09-20 08:10:36,DEV_FARM60_TYPE11_ID3
,,,"20,3",,,2025-09-20 08:10:38,DEV_FARM60_TYPE11_ID4
,,,,"20,2",,2025-09-20 08:10:39,DEV_FARM60_TYPE11_ID5
,"20,9",,,,,2025-09-20 08:20:36,DEV_FARM60_TYPE11_ID2
,,"20,8",,,,2025-09-20 08:20:36,DEV_FARM60_TYPE11_ID3
,,,21,,,2025-09-20 08:20:38,DEV_FARM60_TYPE11_ID4
,,,,"20,9",,2025-09-20 08:20:39,DEV_FARM60_TYPE11_ID5
,"21,4",,,,,2025-09-20 08:30:36,DEV_FARM60_TYPE11_ID2
,,"21,5",,,,2025-09-20 08:30:36,DEV_FARM60_TYPE11_ID3
,,,"21,6",,,2025-09-20 08:30:38,DEV_FARM60_TYPE11_ID4
,,,,"28,4",,2025-09-20 08:30:39,DEV_FARM60_TYPE11_ID5
,"22,1",,,,,2025-09-20 08:40:36,DEV_FARM60_TYPE11_ID2
,,"22,2",,,,2025-09-20 08:40:36,DEV_FARM60_TYPE11_ID3
,,,"22,3",,,2025-09-20 08:40:38,DEV_FARM60_TYPE11_ID4
,,,,"28,7",,2025-09-20 08:40:39,DEV_FARM60_TYPE11_ID5
,"22,8",,,,,2025-09-20 08:50:36,DEV_FARM60_TYPE11_ID2
,,23,,,,2025-09-20 08:50:37,DEV_FARM60_TYPE11_ID3
,,,"22,9",,,2025-09-20 08:50:38,DEV_FARM60_TYPE11_ID4
,,,,"25,5",,2025-09-20 08:50:39,DEV_FARM60_TYPE11_ID5
,"23,3",,,,,2025-09-20 09:00:36,DEV_FARM60_TYPE11_ID2
,,"28,6",,,,2025-09-20 09:00:37,DEV_FARM60_TYPE11_ID3
,,,"23,4",,,2025-09-20 09:00:38,DEV_FARM60_TYPE11_ID4
,,,,"24,8",,2025-09-20 09:00:39,DEV_FARM60_TYPE11_ID5
,"23,6",,,,,2025-09-20 09:10:36,DEV_FARM60_TYPE11_ID2
,,"26,7",,,,2025-09-20 09:10:37,DEV_FARM60_TYPE11_ID3
,,,"23,8",,,2025-09-20 09:10:38,DEV_FARM60_TYPE11_ID4
,,,,"24,6",,2025-09-20 09:10:39,DEV_FARM60_TYPE11_ID5
,"24,1",,,,,2025-09-20 09:20:36,DEV_FARM60_TYPE11_ID2
,,"25,6",,,,2025-09-20 09:20:37,DEV_FARM60_TYPE11_ID3
,,,"24,3",,,2025-09-20 09:20:38,DEV_FARM60_TYPE11_ID4
,,,,"24,7",,2025-09-20 09:20:39,DEV_FARM60_TYPE11_ID5
,"24,5",,,,,2025-09-20 09:30:36,DEV_FARM60_TYPE11_ID2
,,"25,6",,,,2025-09-20 09:30:37,DEV_FARM60_TYPE11_ID3
,,,"24,7",,,2025-09-20 09:30:38,DEV_FARM60_TYPE11_ID4
,,,,"25,1",,2025-09-20 09:30:39,DEV_FARM60_TYPE11_ID5
,25,,,,,2025-09-20 09:40:36,DEV_FARM60_TYPE11_ID2
,,"25,8",,,,2025-09-20 09:40:37,DEV_FARM60_TYPE11_ID3
,,,"25,2",,,2025-09-20 09:40:38,DEV_FARM60_TYPE11_ID4
,,,,"25,4",,2025-09-20 09:40:39,DEV_FARM60_TYPE11_ID5
,"25,5",,,,,2025-09-20 09:50:36,DEV_FARM60_TYPE11_ID2
,,"26,2",,,,2025-09-20 09:50:37,DEV_FARM60_TYPE11_ID3
,,,"25,6",,,2025-09-20 09:50:38,DEV_FARM60_TYPE11_ID4
,,,,"25,8",,2025-09-20 09:50:39,DEV_FARM60_TYPE11_ID5
,"26,3",,,,,2025-09-20 10:00:36,DEV_FARM60_TYPE11_ID2
,,"26,8",,,,2025-09-20 10:00:37,DEV_FARM60_TYPE11_ID3
,,,"26,4",,,2025-09-20 10:00:38,DEV_FARM60_TYPE11_ID4
,,,,"26,5",,2025-09-20 10:00:39,DEV_FARM60_TYPE11_ID5
,27,,,,,2025-09-20 10:10:36,DEV_FARM60_TYPE11_ID2
,,"27,5",,,,2025-09-20 10:10:37,DEV_FARM60_TYPE11_ID3
,,,27,,,2025-09-20 10:10:38,DEV_FARM60_TYPE11_ID4
,,,,"27,2",,2025-09-20 10:10:39,DEV_FARM60_TYPE11_ID5
,"27,5",,,,,2025-09-20 10:20:36,DEV_FARM60_TYPE11_ID2
,,28,,,,2025-09-20 10:20:36,DEV_FARM60_TYPE11_ID3
,,,"27,6",,,2025-09-20 10:20:37,DEV_FARM60_TYPE11_ID4
,,,,"27,8",,2025-09-20 10:20:39,DEV_FARM60_TYPE11_ID5
,"27,7",,,,,2025-09-20 10:30:35,DEV_FARM60_TYPE11_ID2
,,"28,5",,,,2025-09-20 10:30:36,DEV_FARM60_TYPE11_ID3
,,,"27,9",,,2025-09-20 10:30:37,DEV_FARM60_TYPE11_ID4
,,,,"28,2",,2025-09-20 10:30:38,DEV_FARM60_TYPE11_ID5
,28,,,,,2025-09-20 10:40:35,DEV_FARM60_TYPE11_ID2
,,"28,8",,,,2025-09-20 10:40:36,DEV_FARM60_TYPE11_ID3
,,,"28,3",,,2025-09-20 10:40:37,DEV_FARM60_TYPE11_ID4
,,,,"28,6",,2025-09-20 10:40:38,DEV_FARM60_TYPE11_ID5
,"28,1",,,,,2025-09-20 10:50:35,DEV_FARM60_TYPE11_ID2
,,"29,1",,,,2025-09-20 10:50:36,DEV_FARM60_TYPE11_ID3
,,,"28,5",,,2025-09-20 10:50:37,DEV_FARM60_TYPE11_ID4
,,,,29,,2025-09-20 10:50:38,DEV_FARM60_TYPE11_ID5
,"28,4",,,,,2025-09-20 11:00:35,DEV_FARM60_TYPE11_ID2
,,"29,6",,,,2025-09-20 11:00:36,DEV_FARM60_TYPE11_ID3
