datetime,date,hour,CO2,NH3,CH4,id_channel
2025-09-17 01:42:03,2025-09-17,01:42:03,514.5563333333333,0.5753333333333334,2.9663333333333335,7
2025-09-17 01:51:01,2025-09-17,01:51:01,514.2116666666667,0.6413333333333333,3.0756666666666668,7
2025-09-17 02:00:02,2025-09-17,02:00:02,514.8913333333334,0.5723333333333334,2.866666666666667,7
2025-09-17 02:09:00,2025-09-17,02:09:00,514.8713333333334,0.44166666666666665,2.6620000000000004,7
2025-09-17 02:17:57,2025-09-17,02:17:57,516.081,0.6096666666666667,3.606,7
2025-09-17 02:26:52,2025-09-17,02:26:52,515.123,0.5566666666666666,3.507,7
2025-09-17 02:35:48,2025-09-17,02:35:48,514.702,0.5299999999999999,3.128,7
2025-09-17 02:44:48,2025-09-17,02:44:48,516.2596666666667,0.641,3.123666666666667,7
2025-09-17 02:53:49,2025-09-17,02:53:49,514.4870000000001,0.5353333333333333,3.2270000000000003,7
2025-09-17 03:02:46,2025-09-17,03:02:46,511.9693333333333,0.6686666666666666,3.3776666666666664,7
2025-09-17 03:11:43,2025-09-17,03:11:43,513.9643333333333,0.5526666666666668,3.33,7
2025-09-17 03:20:35,2025-09-17,03:20:35,514.702,0.654,2.9356666666666666,7
2025-09-17 03:29:31,2025-09-17,03:29:31,511.6213333333333,0.6883333333333334,3.2950000000000004,7
2025-09-17 03:38:29,2025-09-17,03:38:29,514.7330000000001,0.5813333333333334,3.3580000000000005,7
2025-09-17 03:47:27,2025-09-17,03:47:27,514.8766666666667,0.516,3.5879999999999996,7
2025-09-17 03:56:24,2025-09-17,03:56:24,517.3633333333333,0.554,3.733333333333333,7
2025-09-17 04:05:15,2025-09-17,04:05:15,514.6056666666667,0.6030000000000001,3.9956666666666663,7
2025-09-17 04:14:10,2025-09-17,04:14:10,517.1613333333333,0.602,3.5589999999999997,7
2025-09-17 04:23:07,2025-09-17,04:23:07,516.544,0.5203333333333334,4.039333333333333,7
2025-09-17 04:32:03,2025-09-17,04:32:03,518.0013333333333,0.5306666666666667,4.073666666666667,7
2025-09-17 04:40:55,2025-09-17,04:40:55,517.748,0.6356666666666667,3.9553333333333334,7
2025-09-17 04:50:01,2025-09-17,04:50:01,519.515,0.6266666666666666,3.6496666666666666,7
2025-09-17 04:58:57,2025-09-17,04:58:57,519.0253333333334,0.6080000000000001,3.914333333333333,7
2025-09-17 05:07:55,2025-09-17,05:07:55,517.1066666666667,0.6779999999999999,4.146333333333334,7
2025-09-17 05:16:50,2025-09-17,05:16:50,519.9943333333334,0.517,3.959,7
2025-09-17 05:25:43,2025-09-17,05:25:43,520.0759999999999,0.5106666666666667,4.199666666666666,7
2025-09-17 05:34:46,2025-09-17,05:34:46,518.0996666666666,0.5613333333333334,4.303,7
2025-09-17 05:43:50,2025-09-17,05:43:50,518.291,0.5373333333333333,4.115666666666667,7
2025-09-17 05:52:50,2025-09-17,05:52:50,519.24,0.6076666666666667,3.7586666666666666,7
2025-09-17 06:01:47,2025-09-17,06:01:47,518.4293333333334,0.5176666666666666,4.184666666666667,7
2025-09-17 06:10:54,2025-09-17,06:10:54,519.0596666666667,0.5626666666666668,4.426000000000001,7
2025-09-17 06:19:55,2025-09-17,06:19:55,519.442,0.602,4.087,7
2025-09-17 06:28:53,2025-09-17,06:28:53,520.1363333333334,0.5343333333333333,4.359000000000001,7
2025-09-17 06:37:56,2025-09-17,06:37:56,613.1563333333334,0.6583333333333333,6.917333333333333,7
2025-09-17 06:46:58,2025-09-17,06:46:58,568.9453333333333,0.6110000000000001,5.313,7
2025-09-17 06:55:58,2025-09-17,06:55:58,518.4456666666666,0.6053333333333334,2.049,7
2025-09-17 07:05:02,2025-09-17,07:05:02,592.0239999999999,0.6996666666666668,7.1643333333333326,7
2025-09-17 07:14:01,2025-09-17,07:14:01,666.6076666666667,1.1926666666666665,12.770666666666669,7
2025-09-17 07:23:00,2025-09-17,07:23:00,535.6123333333334,0.9013333333333332,3.7673333333333336,7
2025-09-17 07:31:57,2025-09-17,07:31:57,508.3313333333333,0.8019999999999999,2.0523333333333333,7
2025-09-17 07:40:55,2025-09-17,07:40:55,499.75966666666665,0.6779999999999999,1.9809999999999999,7
2025-09-17 07:49:53,2025-09-17,07:49:53,523.372,0.729,5.695,7
2025-09-17 07:58:50,2025-09-17,07:58:50,507.30566666666664,0.7496666666666667,3.388,7
2025-09-17 08:07:45,2025-09-17,08:07:45,497.72299999999996,0.654,2.3973333333333335,7
2025-09-17 08:16:47,2025-09-17,08:16:47,491.6676666666667,0.6553333333333332,2.0460000000000003,7
2025-09-17 08:25:51,2025-09-17,08:25:51,483.7536666666667,0.625,1.969,7
2025-09-17 08:34:47,2025-09-17,08:34:47,496.1323333333333,0.6693333333333333,2.732666666666667,7
2025-09-17 08:43:46,2025-09-17,08:43:46,501.8403333333333,0.8456666666666667,3.3016666666666663,7
2025-09-17 08:52:40,2025-09-17,08:52:40,486.9273333333333,0.678,1.8483333333333334,7
2025-09-17 09:01:36,2025-09-17,09:01:36,486.723,0.7713333333333333,2.1519999999999997,7
2025-09-17 09:10:39,2025-09-17,09:10:39,481.7443333333334,0.7876666666666666,2.352,7
2025-09-17 09:19:37,2025-09-17,09:19:37,476.07666666666665,0.7436666666666666,1.1233333333333333,7
