date;id_rabbit;hour;NH3;CO2;PM_2_5;temperature;umidity;datetime;H2S;PM_1_0;PM_4_0;PM_10
2025-06-17;1;13:20:34;1.7;1.026;;34.0;44.6;2025-06-17 13:20:34;;;;
2025-06-17;1;13:30:34;1.5;1.072;;33.6;49.2;2025-06-17 13:30:34;;;;
2025-06-17;1;13:40:34;1.5;1.01;;33.2;49.7;2025-06-17 13:40:34;;;;
2025-06-17;1;13:50:34;1.5;980.0;;33.2;49.7;2025-06-17 13:50:34;;;;
2025-06-17;1;14:00:34;1.1;947.0;;33.0;49.2;2025-06-17 14:00:34;;;;
2025-06-17;1;14:10:34;1.6;968.0;;33.2;48.0;2025-06-17 14:10:34;;;;
2025-06-17;1;14:20:34;1.4;962.0;;33.2;47.3;2025-06-17 14:20:34;;;;
2025-06-17;1;14:30:34;1.5;959.0;;33.1;47.3;2025-06-17 14:30:34;;;;
2025-06-17;1;14:40:34;1.0;966.0;;33.1;46.7;2025-06-17 14:40:34;;;;
2025-06-17;1;14:50:34;1.1;920.0;;33.2;45.90000000000001;2025-06-17 14:50:34;;;;
2025-06-17;1;15:00:34;1.0;963.0;;33.3;45.2;2025-06-17 15:00:34;;;;
2025-06-17;1;15:10:34;1.0;948.0;;33.3;42.90000000000001;2025-06-17 15:10:34;;;;
2025-06-17;1;15:20:34;1.6;958.0;;33.6;41.3;2025-06-17 15:20:34;;;;
2025-06-17;1;15:30:34;1.0;956.0;;33.8;39.2;2025-06-17 15:30:34;;;;
2025-06-17;1;15:40:34;1.4;978.0;;33.7;37.9;2025-06-17 15:40:34;;;;
2025-06-17;1;15:50:34;1.9;971.0;;33.8;37.4;2025-06-17 15:50:34;;;;
2025-06-17;1;16:00:34;1.9;1.004;;33.8;36.8;2025-06-17 16:00:34;;;;
2025-06-17;1;16:10:34;1.9;1.033;;33.9;38.5;2025-06-17 16:10:34;;;;
2025-06-17;1;16:20:34;1.5;1.037;;33.7;36.8;2025-06-17 16:20:34;;;;
2025-06-17;1;16:30:34;2.0;1.003;;33.7;37.5;2025-06-17 16:30:34;;;;
2025-06-17;1;16:40:34;2.0;1.054;;33.7;36.9;2025-06-17 16:40:34;;;;
2025-06-17;1;16:50:34;2.2;1.01;;33.6;35.8;2025-06-17 16:50:34;;;;
2025-06-17;1;17:00:34;2.4;981.0;;33.5;36.2;2025-06-17 17:00:34;;;;
2025-06-17;1;17:10:35;1.7;970.0;;33.5;35.3;2025-06-17 17:10:35;;;;
2025-06-17;1;17:20:35;1.6;970.0;;33.3;35.3;2025-06-17 17:20:35;;;;
2025-06-17;1;17:30:35;2.4;970.0;;32.9;37.7;2025-06-17 17:30:35;;;;
2025-06-17;1;17:40:35;2.0;978.0;;32.6;37.7;2025-06-17 17:40:35;;;;
2025-06-17;1;17:50:35;2.8;991.0;;32.3;41.40000000000001;2025-06-17 17:50:35;;;;
2025-06-17;1;18:00:35;1.6;977.0;;31.9;43.3;2025-06-17 18:00:35;;;;
2025-06-17;1;18:10:34;1.8;1.075;;31.8;45.6;2025-06-17 18:10:34;;;;
2025-06-17;1;18:20:34;2.6;1.002;;31.5;47.90000000000001;2025-06-17 18:20:34;;;;
2025-06-17;1;18:30:34;2.7;1.078;;31.3;50.6;2025-06-17 18:30:34;;;;
2025-06-17;1;18:40:34;2.7;1.116;;31.1;53.0;2025-06-17 18:40:34;;;;
2025-06-17;1;18:50:34;3.0;1.178;;30.8;54.2;2025-06-17 18:50:34;;;;
2025-06-17;1;19:00:35;2.4;1.086;;30.5;56.7;2025-06-17 19:00:35;;;;
2025-06-17;1;19:10:35;2.0;1.084;;30.2;59.40000000000001;2025-06-17 19:10:35;;;;
2025-06-17;1;19:20:35;2.9;1.001;;29.8;61.3;2025-06-17 19:20:35;;;;
2025-06-17;1;19:30:35;3.1;1.037;;29.3;62.90000000000001;2025-06-17 19:30:35;;;;
2025-06-17;1;19:40:35;3.4;1.021;;29.0;64.3;2025-06-17 19:40:35;;;;
2025-06-17;1;19:50:35;2.3;1.079;;28.6;64.4;2025-06-17 19:50:35;;;;
2025-06-17;1;20:00:35;3.0;1.15;;28.3;65.7;2025-06-17 20:00:35;;;;
2025-06-17;1;20:10:35;3.2;1.1;;27.8;65.60000000000001;2025-06-17 20:10:35;;;;
2025-06-17;1;20:20:35;3.2;1.096;;27.3;66.2;2025-06-17 20:20:35;;;;
2025-06-17;1;20:30:35;5.1;1.084;;27.0;68.60000000000001;2025-06-17 20:30:35;;;;
2025-06-17;1;20:40:35;3.9;1.078;;26.7;69.0;2025-06-17 20:40:35;;;;
2025-06-17;1;20:50:35;3.9;1.007;;26.4;68.8;2025-06-17 20:50:35;;;;
2025-06-17;1;21:00:34;3.8;1.04;;26.1;70.3;2025-06-17 21:00:34;;;;
2025-06-17;1;21:10:34;4.4;1.05;;25.9;71.4;2025-06-17 21:10:34;;;;
2025-06-17;1;21:20:34;3.9;1.026;;25.7;73.10000000000001;2025-06-17 21:20:34;;;;
2025-06-17;1;21:30:34;4.3;1.07;;25.4;74.2;2025-06-17 21:30:34;;;;
2025-06-17;1;21:40:34;3.5;1.073;;25.1;74.60000000000001;2025-06-17 21:40:34;;;;
2025-06-17;1;21:50:34;4.0;1.098;;24.9;76.0;2025-06-17 21:50:34;;;;
2025-06-17;1;22:00:34;3.5;1.069;;24.8;77.30000000000001;2025-06-17 22:00:34;;;;
2025-06-17;1;22:10:34;3.6;1.082;;24.7;77.4;2025-06-17 22:10:34;;;;
2025-06-17;1;22:20:34;4.2;1.077;;24.5;77.7;2025-06-17 22:20:34;;;;
2025-06-17;1;22:30:34;3.7;1.052;;24.4;78.10000000000001;2025-06-17 22:30:34;;;;
2025-06-17;1;22:40:34;3.1;1.048;;24.2;78.30000000000001;2025-06-17 22:40:34;;;;
2025-06-17;1;22:50:34;3.2;1.05;;24.0;79.10000000000001;2025-06-17 22:50:34;;;;
2025-06-17;1;23:00:34;3.2;1.062;;23.8;79.30000000000001;2025-06-17 23:00:34;;;;
2025-06-17;1;23:10:34;3.2;1.055;;23.4;79.7;2025-06-17 23:10:34;;;;
2025-06-17;1;23:20:34;3.4;1.081;;23.0;80.0;2025-06-17 23:20:34;;;;
2025-06-17;1;23:30:34;3.3;1.089;;22.9;81.4;2025-06-17 23:30:34;;;;
2025-06-17;1;23:40:34;3.3;1.074;;22.9;81.80000000000001;2025-06-17 23:40:34;;;;
2025-06-17;1;23:50:34;2.7;1.101;;22.9;81.5;2025-06-17 23:50:34;;;;
2025-06-17;2;00:00:35;2.5;892.0;23.0;23.8;57.6;2025-06-17 00:00:35;;;;
2025-06-17;2;00:10:35;2.6;828.0;;23.4;58.0;2025-06-17 00:10:35;;;;
2025-06-17;2;00:20:35;2.8;849.0;23.0;23.2;60.0;2025-06-17 00:20:35;;;;
2025-06-17;2;00:30:36;2.6;866.0;23.0;23.0;61.8;2025-06-17 00:30:36;;;;
2025-06-17;2;00:40:36;3.3;800.0;;22.6;60.3;2025-06-17 00:40:36;;;;
2025-06-17;2;00:50:36;2.7;756.0;21.0;22.4;58.1;2025-06-17 00:50:36;;;;
2025-06-17;2;01:00:36;1.7;801.0;21.0;22.5;57.8;2025-06-17 01:00:36;;;;
2025-06-17;2;01:10:36;1.8;838.0;;22.3;59.40000000000001;2025-06-17 01:10:36;;;;
2025-06-17;2;01:20:36;1.9;866.0;23.0;22.3;59.90000000000001;2025-06-17 01:20:36;;;;
2025-06-17;2;01:30:36;1.6;833.0;22.0;22.3;59.6;2025-06-17 01:30:36;;;;
2025-06-17;2;01:40:36;1.8;800.0;;22.3;60.2;2025-06-17 01:40:36;;;;
2025-06-17;2;01:50:36;2.1;827.0;24.0;22.4;59.7;2025-06-17 01:50:36;;;;
2025-06-17;2;02:00:36;2.0;814.0;24.0;22.4;59.7;2025-06-17 02:00:36;;;;
2025-06-17;2;02:10:36;1.7;806.0;;22.2;59.8;2025-06-17 02:10:36;;;;
2025-06-17;2;02:20:36;1.8;781.0;24.0;22.3;60.0;2025-06-17 02:20:36;;;;
2025-06-17;2;02:30:36;2.5;806.0;26.0;22.2;61.3;2025-06-17 02:30:36;;;;
2025-06-17;2;02:40:36;2.7;804.0;;22.1;61.6;2025-06-17 02:40:36;;;;
2025-06-17;2;02:50:36;2.8;793.0;25.0;22.2;62.0;2025-06-17 02:50:36;;;;
2025-06-17;2;03:00:36;2.4;804.0;23.0;21.9;61.90000000000001;2025-06-17 03:00:36;;;;
2025-06-17;2;03:10:36;1.6;807.0;;21.7;62.40000000000001;2025-06-17 03:10:36;;;;
2025-06-17;2;03:20:36;1.6;803.0;25.0;21.4;63.3;2025-06-17 03:20:36;;;;
2025-06-17;2;03:30:36;1.7;752.0;25.0;21.3;63.6;2025-06-17 03:30:36;;;;
2025-06-17;2;03:40:36;1.4;770.0;;21.1;64.2;2025-06-17 03:40:36;;;;
2025-06-17;2;03:50:36;1.6;761.0;26.0;20.8;67.10000000000001;2025-06-17 03:50:36;;;;
2025-06-17;2;04:00:36;2.0;766.0;29.0;20.7;70.7;2025-06-17 04:00:36;;;;
2025-06-17;2;04:10:36;2.7;785.0;;20.7;72.8;2025-06-17 04:10:36;;;;
2025-06-17;2;04:20:36;3.1;762.0;32.0;20.8;75.0;2025-06-17 04:20:36;;;;
2025-06-17;2;04:30:35;2.6;778.0;29.0;20.9;73.7;2025-06-17 04:30:35;;;;
2025-06-17;2;04:40:35;2.2;764.0;;20.9;72.4;2025-06-17 04:40:35;;;;
2025-06-17;2;04:50:36;2.3;776.0;29.0;20.9;73.10000000000001;2025-06-17 04:50:36;;;;
2025-06-17;2;05:00:36;1.8;748.0;28.0;20.9;71.2;2025-06-17 05:00:36;;;;
2025-06-17;2;05:10:36;1.5;732.0;;20.9;68.9;2025-06-17 05:10:36;;;;
2025-06-17;2;05:20:35;1.4;776.0;28.0;20.9;68.7;2025-06-17 05:20:35;;;;
2025-06-17;2;05:30:35;1.8;787.0;25.0;20.9;68.0;2025-06-17 05:30:35;;;;
2025-06-17;2;05:40:35;1.9;824.0;;21.1;68.3;2025-06-17 05:40:35;;;;
2025-06-17;2;05:50:34;2.0;937.0;28.0;21.5;66.5;2025-06-17 05:50:34;;;;
2025-06-17;2;06:00:34;1.6;755.0;23.0;21.4;64.10000000000001;2025-06-17 06:00:34;;;;
2025-06-17;2;06:10:34;1.5;771.0;;21.4;63.40000000000001;2025-06-17 06:10:34;;;;
2025-06-17;2;06:20:34;1.2;801.0;24.0;21.5;63.1;2025-06-17 06:20:34;;;;
2025-06-17;2;06:30:34;1.0;803.0;23.0;21.5;62.2;2025-06-17 06:30:34;;;;
2025-06-17;2;06:40:35;0.8;926.0;;21.7;62.0;2025-06-17 06:40:35;;;;
2025-06-17;2;06:50:35;1.1;856.0;23.0;21.9;62.0;2025-06-17 06:50:35;;;;
2025-06-17;2;07:00:35;1.5;993.0;24.0;22.4;61.2;2025-06-17 07:00:35;;;;
2025-06-17;2;07:10:35;1.3;905.0;;22.9;60.2;2025-06-17 07:10:35;;;;
2025-06-17;2;07:20:35;2.1;720.0;31.0;23.4;59.8;2025-06-17 07:20:35;;;;
2025-06-17;2;07:30:35;2.4;690.0;23.0;24.0;57.5;2025-06-17 07:30:35;;;;
2025-06-17;2;07:40:35;2.8;718.0;;24.5;56.2;2025-06-17 07:40:35;;;;
2025-06-17;2;07:50:35;3.0;743.0;22.0;25.0;55.3;2025-06-17 07:50:35;;;;
2025-06-17;2;08:00:35;2.6;734.0;25.0;25.2;54.7;2025-06-17 08:00:35;;;;
2025-06-17;2;08:10:35;1.8;750.0;;25.3;55.0;2025-06-17 08:10:35;;;;
2025-06-17;2;08:20:35;1.0;;26.0;;;2025-06-17 08:20:35;;;;
2025-06-17;2;08:30:35;0.5;;22.0;;;2025-06-17 08:30:35;;;;
2025-06-17;2;08:40:35;0.1;759.0;;26.9;48.8;2025-06-17 08:40:35;;;;
2025-06-17;2;08:50:36;0.0;;24.0;;;2025-06-17 08:50:36;;;;
2025-06-17;2;09:00:36;0.0;;21.0;;;2025-06-17 09:00:36;;;;
2025-06-17;2;09:10:36;0.0;;;;;2025-06-17 09:10:36;;;;
2025-06-17;2;09:20:36;0.0;;22.0;;;2025-06-17 09:20:36;;;;
2025-06-17;2;09:30:36;0.0;;20.0;;;2025-06-17 09:30:36;;;;
2025-06-17;2;09:40:36;0.1;;;;;2025-06-17 09:40:36;;;;
2025-06-17;2;09:50:36;0.0;;24.0;;;2025-06-17 09:50:36;;;;
2025-06-17;2;10:00:36;0.0;;21.0;;;2025-06-17 10:00:36;;;;
2025-06-17;2;10:10:36;0.0;;;;;2025-06-17 10:10:36;;;;
2025-06-17;2;10:20:36;0.0;;19.0;;;2025-06-17 10:20:36;;;;
2025-06-17;2;10:30:36;0.0;;20.0;;;2025-06-17 10:30:36;;;;
2025-06-17;2;10:40:36;0.3;;;;;2025-06-17 10:40:36;;;;
2025-06-17;2;10:50:36;1.1;785.0;20.0;33.4;35.8;2025-06-17 10:50:36;;;;
2025-06-17;2;11:00:36;1.9;765.0;20.0;33.5;41.90000000000001;2025-06-17 11:00:36;;;;
2025-06-17;2;11:10:36;2.5;755.0;;33.2;50.7;2025-06-17 11:10:36;;;;
2025-06-17;2;11:20:36;2.1;743.0;22.0;32.9;52.40000000000001;2025-06-17 11:20:36;;;;
2025-06-17;2;11:30:36;2.0;760.0;22.0;32.8;52.7;2025-06-17 11:30:36;;;;
2025-06-17;2;11:40:36;1.6;764.0;;32.8;51.2;2025-06-17 11:40:36;;;;
2025-06-17;2;11:50:35;1.7;763.0;22.0;32.7;51.6;2025-06-17 11:50:35;;;;
2025-06-17;2;12:00:35;1.7;757.0;22.0;32.3;52.5;2025-06-17 12:00:35;;;;
2025-06-17;2;12:10:35;1.6;755.0;;32.0;52.8;2025-06-17 12:10:35;;;;
2025-06-17;2;12:20:35;1.1;734.0;22.0;32.2;50.90000000000001;2025-06-17 12:20:35;;;;
2025-06-17;2;12:30:35;0.6;712.0;20.0;32.5;46.2;2025-06-17 12:30:35;;;;
2025-06-17;2;12:40:36;0.3;707.0;;33.2;42.6;2025-06-17 12:40:36;;;;
2025-06-17;2;12:50:36;0.7;760.0;19.0;33.6;43.1;2025-06-17 12:50:36;;;;
2025-06-17;2;13:00:36;1.3;765.0;19.0;33.8;41.8;2025-06-17 13:00:36;;;;
2025-06-17;2;13:10:35;1.1;802.0;;34.2;42.0;2025-06-17 13:10:35;;;;
2025-06-17;2;13:20:35;1.4;771.0;16.0;34.1;46.90000000000001;2025-06-17 13:20:35;;;;
2025-06-17;2;13:30:35;1.9;776.0;16.0;33.7;51.3;2025-06-17 13:30:35;;;;
2025-06-17;2;13:40:35;2.0;805.0;;33.4;52.2;2025-06-17 13:40:35;;;;
2025-06-17;2;13:50:35;1.7;756.0;15.0;33.4;51.2;2025-06-17 13:50:35;;;;
2025-06-17;2;14:00:35;1.4;755.0;17.0;33.3;51.3;2025-06-17 14:00:35;;;;
2025-06-17;2;14:10:35;1.3;771.0;;33.4;49.6;2025-06-17 14:10:35;;;;
2025-06-17;2;14:20:35;1.2;768.0;16.0;33.4;49.2;2025-06-17 14:20:35;;;;
2025-06-17;2;14:30:35;1.7;754.0;16.0;33.4;49.40000000000001;2025-06-17 14:30:35;;;;
2025-06-17;2;14:40:35;2.1;762.0;;33.5;49.0;2025-06-17 14:40:35;;;;
2025-06-17;2;14:50:35;2.0;753.0;16.0;33.5;48.0;2025-06-17 14:50:35;;;;
2025-06-17;2;15:00:35;2.0;755.0;17.0;33.5;47.6;2025-06-17 15:00:35;;;;
2025-06-17;2;15:10:35;1.9;766.0;;33.5;45.6;2025-06-17 15:10:35;;;;
2025-06-17;2;15:20:35;1.7;746.0;16.0;33.7;43.40000000000001;2025-06-17 15:20:35;;;;
2025-06-17;2;15:30:35;1.5;783.0;15.0;33.8;41.7;2025-06-17 15:30:35;;;;
2025-06-17;2;15:40:35;0.9;751.0;;33.9;39.8;2025-06-17 15:40:35;;;;
2025-06-17;2;15:50:35;1.0;784.0;15.0;33.8;40.0;2025-06-17 15:50:35;;;;
2025-06-17;2;16:00:35;0.8;744.0;16.0;33.9;38.90000000000001;2025-06-17 16:00:35;;;;
2025-06-17;2;16:10:35;1.2;774.0;;33.9;40.0;2025-06-17 16:10:35;;;;
2025-06-17;2;16:20:35;1.1;854.0;17.0;33.8;40.0;2025-06-17 16:20:35;;;;
2025-06-17;2;16:30:35;1.6;904.0;18.0;33.9;40.90000000000001;2025-06-17 16:30:35;;;;
2025-06-17;2;16:40:35;1.7;853.0;;33.8;39.1;2025-06-17 16:40:35;;;;
2025-06-17;2;16:50:35;1.6;781.0;17.0;33.7;37.2;2025-06-17 16:50:35;;;;
2025-06-17;2;17:00:35;1.5;783.0;17.0;33.6;37.6;2025-06-17 17:00:35;;;;
2025-06-17;2;17:10:36;1.6;759.0;;33.5;37.5;2025-06-17 17:10:36;;;;
2025-06-17;2;17:20:36;1.3;733.0;16.0;33.3;37.0;2025-06-17 17:20:36;;;;
2025-06-17;2;17:30:36;1.5;760.0;18.0;33.0;39.7;2025-06-17 17:30:36;;;;
2025-06-17;2;17:40:36;2.1;783.0;;32.7;40.0;2025-06-17 17:40:36;;;;
2025-06-17;2;17:50:35;2.1;777.0;20.0;32.4;43.1;2025-06-17 17:50:35;;;;
2025-06-17;2;18:00:35;2.5;799.0;18.0;32.1;46.0;2025-06-17 18:00:35;;;;
2025-06-17;2;18:10:35;2.8;777.0;;31.8;47.40000000000001;2025-06-17 18:10:35;;;;
2025-06-17;2;18:20:35;2.8;768.0;20.0;31.5;50.2;2025-06-17 18:20:35;;;;
2025-06-17;2;18:30:36;2.8;794.0;21.0;31.3;52.2;2025-06-17 18:30:36;;;;
2025-06-17;2;18:40:36;2.6;749.0;;31.1;54.1;2025-06-17 18:40:36;;;;
2025-06-17;2;18:50:36;3.4;799.0;24.0;30.7;56.2;2025-06-17 18:50:36;;;;
2025-06-17;2;19:00:36;3.2;811.0;21.0;30.4;58.40000000000001;2025-06-17 19:00:36;;;;
2025-06-17;2;19:10:36;2.9;815.0;;30.1;61.8;2025-06-17 19:10:36;;;;
2025-06-17;2;19:20:36;3.2;764.0;20.0;29.7;63.1;2025-06-17 19:20:36;;;;
2025-06-17;2;19:30:36;3.2;762.0;22.0;29.3;65.0;2025-06-17 19:30:36;;;;
2025-06-17;2;19:40:36;4.1;815.0;;28.9;66.60000000000001;2025-06-17 19:40:36;;;;
2025-06-17;2;19:50:36;4.1;809.0;22.0;28.5;66.60000000000001;2025-06-17 19:50:36;;;;
2025-06-17;2;20:00:36;3.7;819.0;22.0;28.2;67.10000000000001;2025-06-17 20:00:36;;;;
2025-06-17;2;20:10:36;3.1;815.0;;27.7;67.3;2025-06-17 20:10:36;;;;
2025-06-17;2;20:20:36;3.0;844.0;22.0;27.4;67.7;2025-06-17 20:20:36;;;;
2025-06-17;2;20:30:36;3.7;781.0;24.0;27.1;69.4;2025-06-17 20:30:36;;;;
2025-06-17;2;20:40:36;3.7;791.0;;26.7;70.3;2025-06-17 20:40:36;;;;
2025-06-17;2;20:50:36;3.0;734.0;26.0;26.4;70.3;2025-06-17 20:50:36;;;;
2025-06-17;2;21:00:36;2.8;771.0;24.0;26.2;71.10000000000001;2025-06-17 21:00:36;;;;
2025-06-17;2;21:10:35;2.4;770.0;;26.0;72.10000000000001;2025-06-17 21:10:35;;;;
2025-06-17;2;21:20:35;2.6;770.0;26.0;25.8;73.9;2025-06-17 21:20:35;;;;
2025-06-17;2;21:30:35;2.3;787.0;26.0;25.4;74.9;2025-06-17 21:30:35;;;;
2025-06-17;2;21:40:35;2.8;796.0;;25.2;75.7;2025-06-17 21:40:35;;;;
2025-06-17;2;21:50:35;2.9;764.0;28.0;24.9;76.5;2025-06-17 21:50:35;;;;
2025-06-17;2;22:00:35;2.8;789.0;28.0;24.9;77.9;2025-06-17 22:00:35;;;;
2025-06-17;2;22:10:35;2.6;794.0;;24.7;78.2;2025-06-17 22:10:35;;;;
2025-06-17;2;22:20:35;2.4;827.0;30.0;24.6;78.4;2025-06-17 22:20:35;;;;
2025-06-17;2;22:30:35;2.1;840.0;26.0;24.5;78.30000000000001;2025-06-17 22:30:35;;;;
2025-06-17;2;22:40:35;2.1;813.0;;24.3;78.7;2025-06-17 22:40:35;;;;
2025-06-17;2;22:50:35;1.9;797.0;23.0;24.1;79.7;2025-06-17 22:50:35;;;;
2025-06-17;2;23:00:35;2.1;809.0;27.0;24.0;80.0;2025-06-17 23:00:35;;;;
2025-06-17;2;23:10:35;1.7;839.0;;23.6;79.7;2025-06-17 23:10:35;;;;
2025-06-17;2;23:20:35;1.7;810.0;28.0;23.3;80.10000000000001;2025-06-17 23:20:35;;;;
2025-06-17;2;23:30:34;2.1;834.0;31.0;23.0;81.60000000000001;2025-06-17 23:30:34;;;;
2025-06-17;2;23:40:34;2.4;852.0;;23.0;82.5;2025-06-17 23:40:34;;;;
2025-06-17;2;23:50:35;2.3;888.0;29.0;22.9;82.4;2025-06-17 23:50:35;;;;
2025-06-17;4;00:00:38;10.8;992.0;22.0;23.5;56.7;2025-06-17 00:00:38;;;;
2025-06-17;4;00:10:38;10.8;1.013;;23.2;57.7;2025-06-17 00:10:38;;;;
2025-06-17;4;00:20:38;10.8;997.0;23.0;23.0;59.90000000000001;2025-06-17 00:20:38;;;;
2025-06-17;4;00:30:38;10.7;992.0;22.0;22.6;62.0;2025-06-17 00:30:38;;;;
2025-06-17;4;00:40:38;10.5;970.0;;22.1;60.6;2025-06-17 00:40:38;;;;
2025-06-17;4;00:50:38;10.2;965.0;21.0;22.2;58.3;2025-06-17 00:50:38;;;;
2025-06-17;4;01:00:38;10.0;983.0;22.0;22.2;58.3;2025-06-17 01:00:38;;;;
2025-06-17;4;01:10:38;9.9;982.0;;22.0;59.1;2025-06-17 01:10:38;;;;
2025-06-17;4;01:20:38;9.9;958.0;24.0;21.9;59.7;2025-06-17 01:20:38;;;;
2025-06-17;4;01:30:38;9.7;989.0;24.0;21.9;59.7;2025-06-17 01:30:38;;;;
2025-06-17;4;01:40:38;9.9;991.0;;22.1;60.0;2025-06-17 01:40:38;;;;
2025-06-17;4;01:50:38;10.0;992.0;24.0;22.2;59.5;2025-06-17 01:50:38;;;;
2025-06-17;4;02:00:38;10.0;1.002;25.0;22.2;59.6;2025-06-17 02:00:38;;;;
2025-06-17;4;02:10:38;9.8;964.0;;22.0;60.0;2025-06-17 02:10:38;;;;
2025-06-17;4;02:20:38;9.8;973.0;22.0;22.1;59.90000000000001;2025-06-17 02:20:38;;;;
2025-06-17;4;02:30:37;10.1;1.005;24.0;22.0;61.2;2025-06-17 02:30:37;;;;
2025-06-17;4;02:40:37;10.2;990.0;;22.0;61.2;2025-06-17 02:40:37;;;;
2025-06-17;4;02:50:37;10.2;997.0;26.0;22.0;61.8;2025-06-17 02:50:37;;;;
2025-06-17;4;03:00:37;10.1;997.0;26.0;21.7;61.90000000000001;2025-06-17 03:00:37;;;;
2025-06-17;4;03:10:37;9.6;964.0;;21.4;62.7;2025-06-17 03:10:37;;;;
2025-06-17;4;03:20:38;9.4;994.0;26.0;21.2;63.40000000000001;2025-06-17 03:20:38;;;;
2025-06-17;4;03:30:38;9.4;955.0;25.0;21.1;63.7;2025-06-17 03:30:38;;;;
2025-06-17;4;03:40:38;9.3;961.0;;20.9;64.5;2025-06-17 03:40:38;;;;
2025-06-17;4;03:50:38;9.5;974.0;24.0;20.7;67.3;2025-06-17 03:50:38;;;;
2025-06-17;4;04:00:38;9.8;985.0;28.0;20.6;71.2;2025-06-17 04:00:38;;;;
2025-06-17;4;04:10:37;10.1;998.0;;20.5;73.3;2025-06-17 04:10:37;;;;
2025-06-17;4;04:20:37;10.3;982.0;31.0;20.6;75.8;2025-06-17 04:20:37;;;;
2025-06-17;4;04:30:37;10.1;977.0;31.0;20.8;74.60000000000001;2025-06-17 04:30:37;;;;
2025-06-17;4;04:40:37;9.9;999.0;;20.8;72.8;2025-06-17 04:40:37;;;;
2025-06-17;4;04:50:37;9.9;946.0;30.0;20.7;73.5;2025-06-17 04:50:37;;;;
2025-06-17;4;05:00:37;9.5;970.0;28.0;20.8;71.7;2025-06-17 05:00:37;;;;
2025-06-17;4;05:10:37;9.3;947.0;;20.8;69.0;2025-06-17 05:10:37;;;;
2025-06-17;4;05:20:37;9.2;973.0;28.0;20.8;68.60000000000001;2025-06-17 05:20:37;;;;
2025-06-17;4;05:30:37;9.4;972.0;29.0;20.8;67.9;2025-06-17 05:30:37;;;;
2025-06-17;4;05:40:37;9.6;1.005;;21.0;67.4;2025-06-17 05:40:37;;;;
2025-06-17;4;05:50:37;9.7;969.0;27.0;21.1;65.9;2025-06-17 05:50:37;;;;
2025-06-17;4;06:00:37;9.5;956.0;23.0;21.2;64.10000000000001;2025-06-17 06:00:37;;;;
2025-06-17;4;06:10:37;9.5;963.0;;21.3;63.3;2025-06-17 06:10:37;;;;
2025-06-17;4;06:20:37;9.4;950.0;23.0;21.4;62.8;2025-06-17 06:20:37;;;;
2025-06-17;4;06:30:37;9.2;939.0;21.0;21.4;61.7;2025-06-17 06:30:37;;;;
2025-06-17;4;06:40:37;9.3;956.0;;21.7;61.5;2025-06-17 06:40:37;;;;
2025-06-17;4;06:50:37;9.5;950.0;22.0;21.8;60.3;2025-06-17 06:50:37;;;;
2025-06-17;4;07:00:37;9.8;988.0;25.0;22.3;59.90000000000001;2025-06-17 07:00:37;;;;
2025-06-17;4;07:10:37;10.3;996.0;;23.0;59.2;2025-06-17 07:10:37;;;;
2025-06-17;4;07:20:37;10.6;906.0;23.0;23.6;58.3;2025-06-17 07:20:37;;;;
2025-06-17;4;07:30:37;10.7;888.0;21.0;24.2;55.5;2025-06-17 07:30:37;;;;
2025-06-17;4;07:40:37;10.9;902.0;;24.9;54.0;2025-06-17 07:40:37;;;;
2025-06-17;4;07:50:37;11.4;947.0;23.0;25.4;53.40000000000001;2025-06-17 07:50:37;;;;
2025-06-17;4;08:00:37;11.7;928.0;23.0;25.6;53.3;2025-06-17 08:00:37;;;;
2025-06-17;4;08:10:37;11.4;925.0;;25.7;53.2;2025-06-17 08:10:37;;;;
2025-06-17;4;08:20:37;11.1;942.0;23.0;26.3;51.7;2025-06-17 08:20:37;;;;
2025-06-17;4;08:30:37;10.8;922.0;24.0;26.9;48.5;2025-06-17 08:30:37;;;;
2025-06-17;4;08:40:37;10.7;929.0;;27.5;47.3;2025-06-17 08:40:37;;;;
2025-06-17;4;08:50:38;10.8;938.0;23.0;28.3;45.40000000000001;2025-06-17 08:50:38;;;;
2025-06-17;4;09:00:38;10.9;909.0;23.0;29.1;44.2;2025-06-17 09:00:38;;;;
2025-06-17;4;09:10:37;11.0;917.0;;29.7;41.5;2025-06-17 09:10:37;;;;
2025-06-17;4;09:20:37;11.4;894.0;21.0;30.2;40.5;2025-06-17 09:20:37;;;;
2025-06-17;4;09:30:37;11.6;914.0;22.0;30.5;40.2;2025-06-17 09:30:37;;;;
2025-06-17;4;09:40:37;11.8;993.0;;31.0;39.90000000000001;2025-06-17 09:40:37;;;;
2025-06-17;4;09:50:38;11.8;975.0;22.0;31.7;38.40000000000001;2025-06-17 09:50:38;;;;
2025-06-17;4;10:00:38;11.8;985.0;20.0;32.2;37.1;2025-06-17 10:00:38;;;;
2025-06-17;4;10:10:38;12.1;1.014;;32.9;36.0;2025-06-17 10:10:38;;;;
2025-06-17;4;10:20:38;12.3;970.0;19.0;33.4;33.7;2025-06-17 10:20:38;;;;
2025-06-17;4;10:30:38;12.7;969.0;23.0;33.7;34.0;2025-06-17 10:30:38;;;;
2025-06-17;4;10:40:38;13.2;995.0;;34.1;33.4;2025-06-17 10:40:38;;;;
2025-06-17;4;10:50:38;13.7;974.0;20.0;34.2;33.6;2025-06-17 10:50:38;;;;
